S.No,Date,Prvs Closing,Capital Add,Opn Bal,Cash,Online,Roinet,Jio,Go2Sms,Credit,Pending,Damages,Expense,Total,Wthdrwl,Cls Bal,,,,,,,,,,,,
876,23-Oct-2025,261534,₹ 0,"₹ 2,61,534","₹ 1,61,880","₹ 39,399","₹ 3,916","₹ 2,522",₹ 321,"₹ 57,862",₹ 100,₹ 0,₹ 0,"₹ 2,66,000",₹ 0,"₹ 2,66,000",,,,13,CHANDAN,300,,,,,,
877,24-Oct-2025,266000,₹ 0,"₹ 2,66,000","₹ 1,94,220","₹ 9,816","₹ 1,016","₹ 1,577",₹ 321,"₹ 57,862","₹ 3,700",₹ 0,₹ 120,"₹ 2,68,632",₹ 0,"₹ 2,68,512",,,,14,AKASH,500,,,,,,
878,25-Oct-2025,268512,₹ 0,"₹ 2,68,512","₹ 1,07,550","₹ 98,768",₹ 572,₹ 732,₹ 321,"₹ 57,862","₹ 3,700",₹ 0,₹ 210,"₹ 2,69,715",₹ 0,"₹ 2,69,505",,,,15,,,,,,,,
879,26-Oct-2025,269505,₹ 0,"₹ 2,69,505","₹ 96,490","₹ 97,522","₹ 8,632",₹ 646,₹ 321,"₹ 57,862","₹ 9,604",₹ 0,₹ 120,"₹ 2,71,197",₹ 0,"₹ 2,71,077",,,,16,harilal,130,,,,,,
880,27-Oct-2025,271077,₹ 0,"₹ 2,71,077","₹ 1,47,560","₹ 58,410","₹ 4,805","₹ 2,128",₹ 321,"₹ 57,862","₹ 4,100",₹ 0,"₹ 1,750","₹ 2,76,936",₹ 0,"₹ 2,75,186",,,,17,game,23000,,,,,,
881,28-Oct-2025,275186,₹ 0,"₹ 2,75,186","₹ 1,63,510","₹ 46,806","₹ 3,519","₹ 1,302",₹ 321,"₹ 57,862","₹ 4,100",₹ 0,₹ 560,"₹ 2,77,980",₹ 0,"₹ 2,77,420",,,,18,sandhya,200,,,,,,
882,29-Oct-2025,277420,₹ 0,"₹ 2,77,420","₹ 1,55,640","₹ 56,810","₹ 4,954","₹ 1,093",₹ 321,"₹ 57,562","₹ 4,100",₹ 0,₹ 0,"₹ 2,80,480",₹ 0,"₹ 2,80,480",,,,19,deves golchha,3000,,,,,,
883,30-Oct-2025,280480,₹ 0,"₹ 2,80,480","₹ 1,60,560","₹ 46,024","₹ 17,891","₹ 1,055",₹ 321,"₹ 57,062","₹ 4,100",₹ 0,₹ 0,"₹ 2,87,013",₹ 0,"₹ 2,87,013",,,,20,LALA,1000,,,,,,
884,31-Oct-2025,287013,₹ 0,"₹ 2,87,013","₹ 1,63,870","₹ 62,794","₹ 2,707","₹ 1,951",₹ 321,"₹ 57,062","₹ 4,100",₹ 0,₹ 0,"₹ 2,92,805","₹ 92,000","₹ 2,00,805",,,,21,PREMA TIRKEY,600,,,,,,
885,1-Nov-2025,200805,₹ 0,"₹ 2,00,805","₹ 93,740","₹ 19,940","₹ 5,569",₹ 107,₹ 321,"₹ 57,562","₹ 24,725",₹ 0,₹ 0,"₹ 2,01,964",₹ 0,"₹ 2,01,964",,,,TOTAL,,48662,,,,,,
886,2-Nov-2025,201964,₹ 0,"₹ 2,01,964","₹ 89,070","₹ 28,572","₹ 3,811","₹ 1,205",₹ 321,"₹ 57,562","₹ 24,725",₹ 0,₹ 100,"₹ 2,05,366",₹ 0,"₹ 2,05,266",,,,,,,,,,,,
887,3-Nov-2025,205266,₹ 0,"₹ 2,05,266","₹ 1,09,740","₹ 33,281","₹ 1,844",₹ 697,₹ 321,"₹ 53,362","₹ 10,000",₹ 0,"₹ 1,200","₹ 2,10,445",₹ 0,"₹ 2,09,245",,,,,,,,,,,,
888,4-Nov-2025,209245,₹ 0,"₹ 2,09,245","₹ 1,27,850","₹ 14,193","₹ 2,079","₹ 3,195",₹ 321,"₹ 53,362","₹ 10,000",₹ 0,₹ 786,"₹ 2,11,786",₹ 0,"₹ 2,11,000",,,,,,,,,,,,
889,5-Nov-2025,211000,₹ 0,"₹ 2,11,000","₹ 1,24,680","₹ 4,272","₹ 17,936","₹ 2,862",₹ 321,"₹ 53,362","₹ 10,000",₹ 0,₹ 0,"₹ 2,13,433",₹ 0,"₹ 2,13,433",,,,,,,,,,,,
890,6-Nov-2025,213433,₹ 0,"₹ 2,13,433","₹ 57,190","₹ 73,249","₹ 33,790","₹ 1,528",₹ 321,"₹ 53,362",₹ 0,₹ 0,₹ 0,"₹ 2,19,440",₹ 0,"₹ 2,19,440",,,,,,,,,,,,
891,7-Nov-2025,219440,₹ 0,"₹ 2,19,440","₹ 1,51,850","₹ 11,526","₹ 1,879","₹ 5,821",₹ 321,"₹ 53,362",₹ 0,₹ 0,₹ 80,"₹ 2,24,839",₹ 0,"₹ 2,24,759",,,,,,,,,,,,
892,8-Nov-2025,224759,₹ 0,"₹ 2,24,759","₹ 1,17,730","₹ 18,701","₹ 32,545","₹ 4,511",₹ 321,"₹ 55,362",₹ 0,₹ 0,₹ 0,"₹ 2,29,170",₹ 0,"₹ 2,29,170",,,,,,,,,,,,
893,9-Nov-2025,229170,₹ 0,"₹ 2,29,170","₹ 97,830","₹ 69,190","₹ 5,047","₹ 3,541",₹ 321,"₹ 55,362",₹ 0,₹ 0,₹ 0,"₹ 2,31,291",₹ 0,"₹ 2,31,291",,,,,,,,,,,,
894,10-Nov-2025,231291,₹ 0,"₹ 2,31,291","₹ 60,080","₹ 1,01,206","₹ 12,833","₹ 2,775",₹ 321,"₹ 53,362",₹ 0,₹ 0,"₹ 4,600","₹ 2,35,177",₹ 0,"₹ 2,30,577",,,,,,,,,,,,
895,11-Nov-2025,230577,₹ 0,"₹ 2,30,577","₹ 90,480","₹ 85,560","₹ 2,633","₹ 1,938",₹ 321,"₹ 53,362",₹ 0,₹ 0,₹ 0,"₹ 2,34,294",₹ 0,"₹ 2,34,294",,,,,,,,,,,,
896,12-Nov-2025,234294,₹ 0,"₹ 2,34,294","₹ 51,320","₹ 90,227","₹ 40,926","₹ 1,101",₹ 321,"₹ 53,362",₹ 0,₹ 0,₹ 0,"₹ 2,37,257",₹ 0,"₹ 2,37,257",,,,,,,,,,,,
897,13-Nov-2025,237257,₹ 0,"₹ 2,37,257","₹ 89,340","₹ 83,599","₹ 15,170",₹ 212,₹ 321,"₹ 53,362",₹ 0,₹ 0,₹ 0,"₹ 2,42,004",₹ 0,"₹ 2,42,004",,,,,,,,,,,,
898,14-Nov-2025,242004,₹ 0,"₹ 2,42,004","₹ 1,46,610","₹ 30,104","₹ 13,304",₹ 994,₹ 321,"₹ 53,362",₹ 0,₹ 0,₹ 0,"₹ 2,44,695",₹ 0,"₹ 2,44,695",,,,,,,,,,,,
899,15-Nov-2025,244695,₹ 0,"₹ 2,44,695","₹ 1,65,860","₹ 26,899","₹ 1,998",₹ 148,₹ 321,"₹ 53,362",₹ 0,₹ 0,₹ 0,"₹ 2,48,588",₹ 0,"₹ 2,48,588",,,,,,,,,,,,
900,16-Nov-2025,248588,₹ 0,"₹ 2,48,588","₹ 1,16,780","₹ 59,438","₹ 17,167",₹ 923,₹ 321,"₹ 53,362",₹ 300,₹ 0,"₹ 2,340","₹ 2,50,631",₹ 0,"₹ 2,48,291",,,,,,,,,,,,
901,17-Nov-2025,248291,₹ 0,"₹ 2,48,291","₹ 1,01,720","₹ 73,878","₹ 13,943",₹ 624,₹ 321,"₹ 53,362","₹ 1,300",₹ 0,"₹ 6,733","₹ 2,51,881",₹ 0,"₹ 2,45,148",,,,,,,,,,,,
902,18-Nov-2025,245148,₹ 0,"₹ 2,45,148","₹ 1,00,600","₹ 78,996","₹ 12,199",₹ 36,₹ 321,"₹ 53,362","₹ 1,300",₹ 0,₹ 830,"₹ 2,47,644",₹ 0,"₹ 2,46,814",,,,,,,,,,,,
903,19-Nov-2025,246814,₹ 0,"₹ 2,46,814","₹ 93,770","₹ 84,064","₹ 12,305","₹ 1,397",₹ 321,"₹ 53,362","₹ 1,300",₹ 0,"₹ 3,000","₹ 2,49,519",₹ 0,"₹ 2,46,519",,,,,,,,,,,,
904,20-Nov-2025,246519,₹ 0,"₹ 2,46,519","₹ 88,150","₹ 83,357","₹ 17,080","₹ 5,780",₹ 321,"₹ 54,362","₹ 1,300",₹ 0,₹ 0,"₹ 2,50,350",₹ 0,"₹ 2,50,350",,,,,,,,,,,,
905,21-Nov-2025,250350,₹ 0,"₹ 2,50,350","₹ 1,13,960","₹ 77,804","₹ 1,286","₹ 4,486",₹ 321,"₹ 54,362","₹ 1,600",₹ 0,₹ 0,"₹ 2,53,819",₹ 0,"₹ 2,53,819",,,,,,,,,,,,
906,22-Nov-2025,253819,₹ 0,"₹ 2,53,819","₹ 1,29,490","₹ 53,933","₹ 13,744","₹ 3,868",₹ 321,"₹ 53,862","₹ 1,600",₹ 0,₹ 0,"₹ 2,56,818",₹ 0,"₹ 2,56,818",,,,,,,,,,,,
907,23-Nov-2025,256818,₹ 0,"₹ 2,56,818","₹ 96,110","₹ 91,314","₹ 12,967","₹ 2,864",₹ 321,"₹ 53,862","₹ 1,300",₹ 0,₹ 0,"₹ 2,58,738",₹ 0,"₹ 2,58,738",,,,,,,,,,,,
908,24-Nov-2025,258738,₹ 0,"₹ 2,58,738","₹ 1,11,640","₹ 48,758","₹ 13,293","₹ 2,198",₹ 321,"₹ 53,762","₹ 32,878",₹ 0,₹ 0,"₹ 2,62,850",₹ 0,"₹ 2,62,850",,,,,,,,,,,,
909,25-Nov-2025,262850,₹ 0,"₹ 2,62,850","₹ 1,09,490","₹ 39,422","₹ 29,496","₹ 1,341",₹ 321,"₹ 53,762","₹ 32,878",₹ 0,₹ 0,"₹ 2,66,710",₹ 0,"₹ 2,66,710",,,,,,,,,,,,
910,26-Nov-2025,266710,₹ 0,"₹ 2,66,710","₹ 1,36,130","₹ 41,634","₹ 3,997",₹ 752,₹ 321,"₹ 53,762","₹ 32,878",₹ 0,₹ 80,"₹ 2,69,554",₹ 0,"₹ 2,69,474",,,,,,,,,,,,
911,27-Nov-2025,269474,₹ 0,"₹ 2,69,474","₹ 1,56,350","₹ 27,693","₹ 1,182",₹ 403,₹ 321,"₹ 54,262","₹ 32,878",₹ 0,₹ 0,"₹ 2,73,089",₹ 0,"₹ 2,73,089",,,,,,,,,,,,
912,28-Nov-2025,273089,₹ 0,"₹ 2,73,089","₹ 1,00,410","₹ 52,101","₹ 35,304","₹ 1,726",₹ 321,"₹ 54,262","₹ 32,878",₹ 0,₹ 0,"₹ 2,77,002",₹ 0,"₹ 2,77,002",,,,,,,,,,,,
913,29-Nov-2025,277002,₹ 0,"₹ 2,77,002","₹ 1,61,710","₹ 13,043","₹ 15,460",₹ 881,₹ 321,"₹ 54,562","₹ 32,878",₹ 0,₹ 0,"₹ 2,78,855",₹ 0,"₹ 2,78,855",,,,,,,,,,,,
914,30-Nov-2025,278855,₹ 0,"₹ 2,78,855","₹ 98,180","₹ 36,521",₹ 863,₹ 634,₹ 321,"₹ 45,112","₹ 1,02,878",₹ 0,₹ 0,"₹ 2,84,509","₹ 84,000","₹ 2,00,509",,,,,,,,,,,,
915,1-Dec-2025,200509,₹ 0,"₹ 2,00,509","₹ 40,640","₹ 1,886","₹ 56,060","₹ 1,163",₹ 321,"₹ 45,712","₹ 62,878",₹ 0,₹ 0,"₹ 2,08,660",₹ 0,"₹ 2,08,660",,,,,,,,,,,,
916,2-Dec-2025,208660,₹ 0,"₹ 2,08,660","₹ 29,310","₹ 74,879",₹ 956,"₹ 1,819",₹ 321,"₹ 45,162","₹ 62,878",₹ 0,₹ 500,"₹ 2,15,825",₹ 0,"₹ 2,15,325",,,,,,,,,,,,
917,3-Dec-2025,215325,₹ 0,"₹ 2,15,325","₹ 49,910","₹ 54,328","₹ 3,978",₹ 903,₹ 321,"₹ 45,572","₹ 62,878",₹ 0,₹ 0,"₹ 2,17,890",₹ 0,"₹ 2,17,890",,,,,,,,,,,,
918,4-Dec-2025,217890,₹ 0,"₹ 2,17,890","₹ 64,653","₹ 53,062","₹ 25,884","₹ 1,130",₹ 321,"₹ 45,072","₹ 32,878",₹ 0,₹ 0,"₹ 2,23,000",₹ 0,"₹ 2,23,000",,,,,,,,,,,,
919,5-Dec-2025,223000,₹ 0,"₹ 2,23,000","₹ 1,43,660",₹ 785,₹ 271,₹ 194,₹ 321,"₹ 47,662","₹ 32,878",₹ 0,₹ 706,"₹ 2,26,477",₹ 0,"₹ 2,25,771",,,,,,,,,,,,
920,6-Dec-2025,225771,₹ 0,"₹ 2,25,771","₹ 91,150","₹ 53,990","₹ 2,954","₹ 1,009",₹ 321,"₹ 46,962","₹ 32,878",₹ 0,₹ 0,"₹ 2,29,264",₹ 0,"₹ 2,29,264",,,,,,,,,,,,
921,7-Dec-2025,229264,₹ 0,"₹ 2,29,264","₹ 86,130","₹ 63,401","₹ 2,291",₹ 153,₹ 321,"₹ 46,962","₹ 32,878",₹ 0,₹ 0,"₹ 2,32,136",₹ 0,"₹ 2,32,136",,,,,,,,,,,,
922,8-Dec-2025,232136,₹ 0,"₹ 2,32,136","₹ 1,49,890","₹ 4,014","₹ 4,019","₹ 1,175",₹ 321,"₹ 46,962","₹ 32,878",₹ 0,₹ 0,"₹ 2,39,259",₹ 0,"₹ 2,39,259",,,,,,,,,,,,
923,9-Dec-2025,239259,₹ 0,"₹ 2,39,259","₹ 1,20,810","₹ 32,811","₹ 9,013",₹ 330,₹ 321,"₹ 46,962","₹ 32,878",₹ 0,₹ 0,"₹ 2,43,125",₹ 0,"₹ 2,43,125",,,,,,,,,,,,
924,10-Dec-2025,243125,₹ 0,"₹ 2,43,125","₹ 1,18,560","₹ 20,584","₹ 13,268","₹ 9,932",₹ 321,"₹ 46,962","₹ 32,878",₹ 0,"₹ 4,600","₹ 2,47,105",₹ 0,"₹ 2,42,505",,,,,,,,,,,,
925,11-Dec-2025,242505,₹ 0,"₹ 2,42,505","₹ 1,31,280","₹ 25,299","₹ 2,534","₹ 9,604",₹ 321,"₹ 44,472","₹ 32,878",₹ 0,"₹ 1,350","₹ 2,47,738",₹ 0,"₹ 2,46,388",,,,,,,,,,,,
926,12-Dec-2025,246388,₹ 0,"₹ 2,46,388","₹ 1,06,690","₹ 55,739","₹ 4,760","₹ 8,540",₹ 321,"₹ 44,472","₹ 32,878",₹ 0,₹ 0,"₹ 2,53,400",₹ 0,"₹ 2,53,400",,,,,,,,,,,,
927,13-Dec-2025,253400,₹ 0,"₹ 2,53,400","₹ 97,620","₹ 50,379","₹ 24,605","₹ 8,521",₹ 321,"₹ 44,172","₹ 32,878",₹ 0,₹ 0,"₹ 2,58,496",₹ 0,"₹ 2,58,496",,,,,,,,,,,,
928,14-Dec-2025,258496,₹ 0,"₹ 2,58,496","₹ 85,380","₹ 82,373","₹ 8,925","₹ 7,325",₹ 321,"₹ 44,472","₹ 32,878",₹ 0,₹ 0,"₹ 2,61,674",₹ 0,"₹ 2,61,674",,,,,,,,,,,,
929,15-Dec-2025,261674,₹ 0,"₹ 2,61,674","₹ 85,150","₹ 84,255","₹ 10,768","₹ 7,087",₹ 321,"₹ 44,472","₹ 32,878",₹ 0,"₹ 1,200","₹ 2,66,131",₹ 0,"₹ 2,64,931",,,,,,,,,,,,
930,16-Dec-2025,264931,₹ 0,"₹ 2,64,931","₹ 85,190","₹ 88,490","₹ 4,551","₹ 6,420",₹ 321,"₹ 44,472","₹ 32,878",₹ 0,"₹ 7,900","₹ 2,70,222",₹ 0,"₹ 2,62,322",,,,,,,,,,,,
931,17-Dec-2025,262322,₹ 0,"₹ 2,62,322","₹ 1,64,530","₹ 15,670","₹ 3,178","₹ 6,163",₹ 321,"₹ 44,472","₹ 32,878",₹ 0,₹ 0,"₹ 2,67,212",₹ 0,"₹ 2,67,212",,,,,,,,,,,,
932,18-Dec-2025,267212,₹ 0,"₹ 2,67,212","₹ 1,73,790","₹ 5,011","₹ 11,418","₹ 5,726",₹ 321,"₹ 44,472","₹ 32,878",₹ 0,₹ 0,"₹ 2,73,616",₹ 0,"₹ 2,73,616",,,,,,,,,,,,
933,19-Dec-2025,273616,₹ 0,"₹ 2,73,616","₹ 1,74,160","₹ 15,822","₹ 4,200","₹ 4,987",₹ 321,"₹ 44,472","₹ 32,878",₹ 0,₹ 0,"₹ 2,76,840",₹ 0,"₹ 2,76,840",,,,,,,,,,,,
934,20-Dec-2025,276840,₹ 0,"₹ 2,76,840","₹ 67,800","₹ 1,26,872","₹ 2,169","₹ 4,161",₹ 321,"₹ 44,472","₹ 32,878",₹ 0,"₹ 1,800","₹ 2,80,473",₹ 0,"₹ 2,78,673",,,,,,,,,,,,
935,21-Dec-2025,278673,₹ 0,"₹ 2,78,673","₹ 1,57,010","₹ 39,689","₹ 1,507","₹ 2,501",₹ 321,"₹ 47,472","₹ 32,878",₹ 0,₹ 530,"₹ 2,81,908",₹ 0,"₹ 2,81,378",,,,,,,,,,,,
936,22-Dec-2025,281378,₹ 0,"₹ 2,81,378","₹ 23,400","₹ 1,76,718","₹ 2,414","₹ 1,903",₹ 321,"₹ 47,472","₹ 32,878",₹ 0,₹ 0,"₹ 2,85,106",₹ 0,"₹ 2,85,106",,,,,,,,,,,,
937,23-Dec-2025,285106,₹ 0,"₹ 2,85,106","₹ 1,19,280","₹ 82,709","₹ 3,584","₹ 1,345",₹ 321,"₹ 48,472","₹ 32,878",₹ 0,₹ 0,"₹ 2,88,589",₹ 0,"₹ 2,88,589",,,,,,,,,,,,
938,24-Dec-2025,288589,₹ 0,"₹ 2,88,589","₹ 1,93,750","₹ 15,325","₹ 2,460",₹ 86,₹ 321,"₹ 48,472","₹ 32,578",₹ 0,₹ 0,"₹ 2,92,992",₹ 0,"₹ 2,92,992",,,,,,,,,,,,
939,25-Dec-2025,292992,₹ 0,"₹ 2,92,992","₹ 1,16,640","₹ 97,680","₹ 2,215",₹ 370,₹ 321,"₹ 47,472","₹ 32,578",₹ 0,₹ 0,"₹ 2,97,276",₹ 0,"₹ 2,97,276",,,,,,,,,,,,
940,26-Dec-2025,297276,₹ 0,"₹ 2,97,276","₹ 1,24,500","₹ 94,211","₹ 1,277",₹ 341,₹ 321,"₹ 48,472","₹ 31,578",₹ 0,₹ 0,"₹ 3,00,700",₹ 0,"₹ 3,00,700",,,,,,,,,,,,
941,27-Dec-2025,300700,₹ 0,"₹ 3,00,700","₹ 79,340","₹ 86,188","₹ 61,163","₹ 1,614",₹ 321,"₹ 50,472","₹ 30,000",₹ 0,₹ 0,"₹ 3,09,098",₹ 0,"₹ 3,09,098",,,,,,,,,,,,
942,28-Dec-2025,309098,₹ 0,"₹ 3,09,098","₹ 1,16,560","₹ 90,660","₹ 22,375","₹ 1,315",₹ 321,"₹ 50,472","₹ 30,000",₹ 0,₹ 0,"₹ 3,11,703",₹ 0,"₹ 3,11,703",,,,,,,,,,,,
943,29-Dec-2025,311703,₹ 0,"₹ 3,11,703","₹ 1,81,100","₹ 50,286","₹ 1,009","₹ 1,315",₹ 321,"₹ 50,472","₹ 30,000",₹ 0,₹ 800,"₹ 3,15,303",₹ 0,"₹ 3,14,503",,,,,,,,,,,,
944,30-Dec-2025,314503,₹ 0,"₹ 3,14,503","₹ 1,08,060","₹ 95,891","₹ 32,968",₹ 288,₹ 321,"₹ 50,472","₹ 30,000",₹ 0,₹ 0,"₹ 3,18,000",₹ 0,"₹ 3,18,000",,,,,,,,,,,,
945,31-Dec-2025,318000,₹ 0,"₹ 3,18,000","₹ 2,00,060","₹ 29,821","₹ 1,579","₹ 1,145",₹ 321,"₹ 47,362","₹ 30,000",₹ 0,"₹ 12,150","₹ 3,22,438","₹ 1,10,000","₹ 2,00,288",,,,,,,,,,,,
946,1-Jan-2026,200288,₹ 0,"₹ 2,00,288","₹ 74,590","₹ 84,995","₹ 2,958",₹ 338,₹ 321,"₹ 42,322",₹ 0,₹ 0,₹ 0,"₹ 2,05,524",₹ 0,"₹ 2,05,524",,,,,,,,,,,,
947,2-Jan-2026,205524,₹ 0,"₹ 2,05,524","₹ 41,290","₹ 1,20,123","₹ 4,932",₹ 181,₹ 321,"₹ 42,322",₹ 0,₹ 0,₹ 0,"₹ 2,09,169",₹ 0,"₹ 2,09,169",,,,,,,,,,,,
948,3-Jan-2026,209169,₹ 0,"₹ 2,09,169","₹ 88,950","₹ 39,540","₹ 40,266","₹ 1,375",₹ 321,"₹ 42,322",₹ 0,₹ 0,₹ 150,"₹ 2,12,924",₹ 0,"₹ 2,12,774",,,,,,,,,,,,
949,4-Jan-2026,212774,₹ 0,"₹ 2,12,774","₹ 46,580","₹ 87,326","₹ 42,814","₹ 4,947",₹ 321,"₹ 32,322",₹ 0,₹ 0,₹ 706,"₹ 2,15,016",₹ 0,"₹ 2,14,310",,,,,,,,,,,,
950,5-Jan-2026,214310,₹ 0,"₹ 2,14,310","₹ 1,58,000","₹ 18,552","₹ 4,457","₹ 4,909",₹ 321,"₹ 32,322",₹ 0,₹ 0,₹ 100,"₹ 2,18,661",₹ 0,"₹ 2,18,561",,,,,,,,,,,,
951,6-Jan-2026,218561,₹ 0,"₹ 2,18,561","₹ 1,55,350","₹ 24,630","₹ 5,051","₹ 4,456",₹ 321,"₹ 32,322",₹ 300,₹ 0,₹ 0,"₹ 2,22,430",₹ 0,"₹ 2,22,430",,,,,,,,,,,,
952,7-Jan-2026,222430,₹ 0,"₹ 2,22,430","₹ 1,28,630","₹ 55,397","₹ 3,610","₹ 4,456",₹ 321,"₹ 32,322",₹ 300,₹ 0,₹ 800,"₹ 2,25,836",₹ 0,"₹ 2,25,036",,,,,,,,,,,,
953,8-Jan-2026,225036,₹ 0,"₹ 2,25,036","₹ 1,86,770",₹ 932,"₹ 3,456","₹ 4,157",₹ 321,"₹ 32,322","₹ 1,760",₹ 0,₹ 0,"₹ 2,29,718",₹ 0,"₹ 2,29,718",,,,,,,,,,,,
954,9-Jan-2026,229718,₹ 0,"₹ 2,29,718","₹ 1,41,320","₹ 11,132","₹ 23,092","₹ 6,371",₹ 321,"₹ 32,322","₹ 18,460",₹ 0,₹ 250,"₹ 2,33,268",₹ 0,"₹ 2,33,018",,,,,,,,,,,,
955,10-Jan-2026,233018,₹ 0,"₹ 2,33,018","₹ 1,39,430","₹ 34,416","₹ 2,697","₹ 6,033",₹ 321,"₹ 32,322","₹ 17,460",₹ 0,"₹ 4,600","₹ 2,37,279",₹ 0,"₹ 2,32,679",,,,,,,,,,,,
956,11-Jan-2026,232679,₹ 0,"₹ 2,32,679","₹ 6,870","₹ 1,07,091","₹ 46,896","₹ 5,004",₹ 321,"₹ 32,322","₹ 37,460",₹ 0,₹ 0,"₹ 2,35,964",₹ 0,"₹ 2,35,964",,,,,,,,,,,,
957,12-Jan-2026,235964,₹ 0,"₹ 2,35,964","₹ 87,000","₹ 90,291","₹ 2,953","₹ 3,818",₹ 321,"₹ 32,322","₹ 26,000",₹ 0,₹ 315,"₹ 2,43,020",₹ 0,"₹ 2,42,705",,,,,,,,,,,,
958,13-Jan-2026,242705,₹ 0,"₹ 2,42,705","₹ 1,58,585","₹ 3,374","₹ 22,937","₹ 3,676",₹ 321,"₹ 32,322","₹ 26,000",₹ 0,₹ 0,"₹ 2,47,215",₹ 0,"₹ 2,47,215",,,,,,,,,,,,
959,14-Jan-2026,247215,₹ 0,"₹ 2,47,215","₹ 1,58,110","₹ 52,073","₹ 4,040","₹ 3,034",₹ 321,"₹ 32,322",₹ 0,₹ 0,₹ 0,"₹ 2,49,900",₹ 0,"₹ 2,49,900",,,,,,,,,,,,
960,15-Jan-2026,249900,₹ 0,"₹ 2,49,900","₹ 1,51,530","₹ 52,353","₹ 1,490","₹ 3,034",₹ 321,"₹ 32,322","₹ 7,432",₹ 0,"₹ 7,500","₹ 2,55,982",₹ 0,"₹ 2,48,482",,,,,,,,,,,,
961,16-Jan-2026,248482,₹ 0,"₹ 2,48,482","₹ 1,64,850","₹ 21,429","₹ 32,818","₹ 2,301",₹ 321,"₹ 32,322",₹ 0,₹ 0,₹ 0,"₹ 2,54,041",₹ 0,"₹ 2,54,041",,,,,,,,,,,,
962,17-Jan-2026,254041,₹ 0,"₹ 2,54,041","₹ 1,89,020","₹ 32,298","₹ 4,011","₹ 1,070",₹ 321,"₹ 32,322",₹ 0,₹ 0,₹ 0,"₹ 2,59,042",₹ 0,"₹ 2,59,042",,,,,,,,,,,,
963,18-Jan-2026,259042,₹ 0,"₹ 2,59,042","₹ 1,53,200","₹ 7,379","₹ 45,356","₹ 1,833",₹ 321,"₹ 35,322","₹ 19,393",₹ 0,₹ 0,"₹ 2,62,804",₹ 0,"₹ 2,62,804",,,,,,,,,,,,
964,19-Jan-2026,262804,₹ 0,"₹ 2,62,804","₹ 1,62,840","₹ 34,863","₹ 15,596",₹ 446,₹ 321,"₹ 35,322","₹ 19,393",₹ 0,₹ 0,"₹ 2,68,781",₹ 0,"₹ 2,68,781",,,,,,,,,,,,
965,20-Jan-2026,268781,₹ 0,"₹ 2,68,781","₹ 1,73,530","₹ 21,491","₹ 14,670","₹ 8,771",₹ 321,"₹ 35,322","₹ 19,393",₹ 0,₹ 0,"₹ 2,73,498",₹ 0,"₹ 2,73,498",,,,,,,,,,,,
966,21-Jan-2026,273498,₹ 0,"₹ 2,73,498","₹ 1,35,350","₹ 44,766","₹ 24,234","₹ 8,039",₹ 321,"₹ 46,822","₹ 19,393",₹ 0,₹ 0,"₹ 2,78,925",₹ 0,"₹ 2,78,925",,,,,,,,,,,,
967,22-Jan-2026,278925,₹ 0,"₹ 2,78,925","₹ 1,45,620","₹ 23,777","₹ 39,380","₹ 7,673",₹ 321,"₹ 46,822","₹ 19,393",₹ 0,₹ 80,"₹ 2,83,066",₹ 0,"₹ 2,82,986",,,,,,,,,,,,
968,23-Jan-2026,282986,₹ 0,"₹ 2,82,986","₹ 1,14,760","₹ 76,746","₹ 24,801","₹ 6,697",₹ 321,"₹ 46,822","₹ 19,393",₹ 0,₹ 0,"₹ 2,89,540",₹ 0,"₹ 2,89,540",,,,,,,,,,,,
969,24-Jan-2026,289540,₹ 0,"₹ 2,89,540","₹ 1,26,870","₹ 62,676","₹ 51,111","₹ 5,792",₹ 321,"₹ 46,822",₹ 0,₹ 0,₹ 0,"₹ 2,93,592",₹ 0,"₹ 2,93,592",,,,,,,,,,,,
970,25-Jan-2026,293592,₹ 0,"₹ 2,93,592","₹ 1,29,890","₹ 77,467","₹ 27,271","₹ 4,229",₹ 321,"₹ 46,822","₹ 10,000",₹ 0,₹ 85,"₹ 2,96,085",₹ 0,"₹ 2,96,000",,,,,,,,,,,,
971,26-Jan-2026,296000,₹ 0,"₹ 2,96,000","₹ 1,03,050","₹ 96,056","₹ 39,490","₹ 3,096",₹ 321,"₹ 46,822","₹ 10,000",₹ 0,₹ 0,"₹ 2,98,835",₹ 0,"₹ 2,98,835",,,,,,,,,,,,
972,27-Jan-2026,298835,₹ 0,"₹ 2,98,835","₹ 44,920","₹ 1,72,621","₹ 27,266","₹ 2,551",₹ 321,"₹ 46,822","₹ 10,000",₹ 0,₹ 0,"₹ 3,04,501",₹ 0,"₹ 3,04,501",,,,,,,,,,,,
973,28-Jan-2026,304501,₹ 0,"₹ 3,04,501","₹ 1,52,440","₹ 49,263","₹ 56,488","₹ 2,503",₹ 321,"₹ 36,822","₹ 10,000",₹ 0,"₹ 1,500","₹ 3,09,337",₹ 0,"₹ 3,07,837",,,,,,,,,,,,
974,29-Jan-2026,307837,₹ 0,"₹ 3,07,837","₹ 1,44,210","₹ 1,16,649","₹ 3,188","₹ 1,797",₹ 321,"₹ 36,522","₹ 10,000",₹ 0,₹ 855,"₹ 3,13,542",₹ 0,"₹ 3,12,687",,,,,,,,,,,,
